Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,3-4-3-4-3-0-3-4-3-2-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-3-3-4-0-3-4-3-1-,138,4,7,78,29,10,259,123,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-4-3-2-5-4-3-1-,123,3,5,78,17,12,212,100,3,3,3.00,11,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-4-3-4-2-5-3-4-3-3-,246,5,13,132,53,21,456,237,5,5,5.00,27,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-0-2-3-0-5-4-3-2-,238,5,17,132,43,23,436,202,5,5,5.00,23,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,3-4-3-4-3-0-3-4-0-0-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-6-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-3-0-4-6-5-1-,363,4,17,204,64,42,624,289,4,4,4.00,36,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-0-2-0-3-4-2-1-,722,4,125,414,89,44,1087,510,4,4,4.00,50,0,0.74ns,-,-,-,-,32,-,-
Exhaustive Search,1,2-4-3-3-3-0-3-3-3-1-,159,4,13,90,31,10,286,157,4,3,3.50,15,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-2-3-3-3-0-5-3-3-3-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-4-3-3-2-4-3-0-3-,606,5,41,318,127,61,1094,494,5,5,5.00,59,0,0.6225ns,-,-,-,-,34,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,0-4-2-3-3-0-3-4-3-1-,246,5,13,132,53,21,456,237,5,5,5.00,27,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-0-0-1-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-3-3-5-3-4-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-3-4-3-0-3-3-5-5-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-4-5-5-3-0-0-4-3-3-,320,5,31,162,68,28,598,303,5,5,5.00,31,0,0.53ns,-,-,-,-,20,-,-
Exhaustive Search,1,3-4-4-1-3-0-3-2-3-1-,130,3,5,78,25,10,233,111,3,3,3.00,12,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-3-3-5-3-4-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-3-3-1-3-3-2-1-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-5-3-0-2-3-3-1-,193,3,19,108,33,18,335,155,3,3,3.00,15,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-0-3-5-0-3-4-3-1-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-0-5-4-0-1-5-1-,375,5,23,210,65,42,655,305,5,5,5.00,35,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-0-3-3-4-0-3-4-1-,578,7,31,300,124,65,1067,483,7,7,7.00,58,0,0.53ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-3-3-3-5-5-3-1-,123,3,5,78,17,12,212,100,3,3,3.00,11,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-2-3-3-3-3-3-3-4-,136,3,13,78,23,11,240,110,3,3,3.00,11,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,2-4-3-0-3-0-3-3-3-1-,159,4,13,90,31,10,286,157,4,3,3.50,15,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-3-3-2-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,0-4-3-3-3-5-3-3-3-2-,155,4,13,84,32,10,285,158,4,4,4.00,16,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-5-3-3-0-3-3-3-3-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-3-3-3-1-3-3-3-2-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-4-0-2-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-3-5-0-3-5-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-5-0-3-5-4-0-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-2-3-3-0-2-1-3-1-,293,4,31,150,56,29,533,241,4,4,4.00,27,0,0.53ns,-,-,-,-,19,-,-
Exhaustive Search,1,3-4-3-3-5-0-3-0-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-4-3-3-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-2-3-1-3-0-3-3-3-1-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-3-3-3-0-3-3-3-1-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-5-1-3-0-3-3-3-2-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-4-3-3-3-0-4-3-3-1-,301,5,13,162,66,28,552,277,5,5,5.00,32,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-3-1-3-5-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-4-0-3-1-3-4-3-1-,138,4,7,78,29,10,259,123,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-5-3-3-0-3-3-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-3-3-0-3-5-3-5-4-,404,6,19,222,71,47,721,339,6,6,6.00,45,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,3-4-2-1-3-0-3-0-3-5-,136,3,13,78,23,11,240,110,3,3,3.00,11,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-2-3-3-3-0-5-1-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-4-3-3-3-0-3-3-3-1-,155,4,13,84,32,10,285,158,4,4,4.00,16,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-4-3-3-3-0-2-5-3-2-,319,5,31,162,68,28,596,302,5,5,5.00,30,0,0.53ns,-,-,-,-,20,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-3-3-0-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-0-4-4-3-5-3-2-0-1-,458,5,31,240,100,43,839,388,5,5,5.00,44,0,0.6225ns,-,-,-,-,32,-,-
Exhaustive Search,1,3-2-0-3-3-0-3-3-0-2-,459,5,39,234,98,44,837,379,5,5,5.00,44,0,0.6225ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-3-3-3-2-0-3-3-3-1-,116,2,12,66,19,11,205,90,2,2,2.00,8,0,0.47ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-2-3-3-3-0-3-3-3-1-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,4-4-3-5-3-0-3-3-3-1-,142,4,5,84,30,10,262,146,4,3,3.50,13,0,0.34ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-4-3-3-3-1-3-4-3-2-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-0-0-3-0-2-1-,734,5,125,420,93,44,1118,527,5,5,5.00,52,0,0.78ns,-,-,-,-,33,-,-
Exhaustive Search,1,3-3-0-3-3-0-3-3-3-2-,117,2,12,66,19,11,207,91,2,2,2.00,9,0,0.47ns,-,-,-,-,7,-,-
Exhaustive Search,1,0-4-3-3-0-0-3-4-3-1-,231,4,13,126,48,21,415,215,4,4,4.00,23,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-0-3-3-3-4-3-4-3-1-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-3-3-4-0-3-4-3-1-,130,3,5,78,25,10,233,111,3,3,3.00,12,0,0.34ns,-,-,-,-,6,-,-
Exhaustive Search,1,3-4-3-3-0-0-3-3-3-1-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-3-2-3-0-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-2-0-3-3-0-1-,448,4,37,234,92,44,797,364,4,4,4.00,41,0,0.6225ns,-,-,-,-,32,-,-
Exhaustive Search,1,0-4-3-3-4-0-3-3-3-1-,261,5,17,138,59,20,493,258,5,5,5.00,27,0,0.43ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-2-3-2-0-3-6-3-3-,212,3,13,120,39,22,370,167,3,3,3.00,18,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,4-4-3-0-3-0-3-1-5-1-,317,5,5,186,59,34,553,288,5,4,4.50,33,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,2-4-3-2-3-5-3-3-3-1-,159,4,13,90,31,10,286,157,4,3,3.50,15,0,0.43ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-2-3-3-3-0-3-3-0-1-,348,3,27,186,70,33,613,278,3,3,3.00,32,0,0.6225ns,-,-,-,-,28,-,-
Exhaustive Search,1,3-4-3-2-3-0-5-3-4-4-,416,4,17,228,83,48,735,331,4,4,4.00,40,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-2-3-1-5-3-3-0-,123,3,5,78,17,12,212,100,3,3,3.00,11,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-3-2-3-0-3-3-3-1-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-4-5-2-5-0-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-3-0-3-2-4-1-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-2-3-0-3-3-3-4-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-3-3-2-3-3-0-1-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-4-3-1-5-0-0-4-3-1-,194,3,19,108,33,18,337,156,3,3,3.00,16,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-2-3-0-0-3-3-1-,194,3,19,108,33,18,337,156,3,3,3.00,16,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-2-3-3-4-0-3-3-3-1-,130,3,7,72,27,10,246,116,3,3,3.00,14,0,0.34ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-4-3-3-2-0-4-3-3-1-,274,4,13,150,55,29,486,218,4,4,4.00,27,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-3-3-3-4-3-3-2-5-,609,3,113,354,68,33,897,421,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
Exhaustive Search,1,5-4-0-3-3-0-3-3-3-1-,140,3,17,72,25,11,263,118,3,3,3.00,15,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-0-1-3-5-3-4-3-1-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-4-0-2-4-4-3-3-3-3-,246,5,17,132,52,21,458,216,5,5,5.00,24,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-3-3-2-3-3-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-3-0-3-4-0-4-3-1-,194,3,19,108,33,18,337,156,3,3,3.00,16,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-5-3-3-3-3-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-4-2-2-4-4-3-3-2-1-,828,5,129,468,114,54,1295,607,5,5,5.00,63,0,0.74ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-3-3-3-3-0-5-2-3-1-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,2-4-5-2-4-3-3-3-3-5-,265,5,17,144,58,20,494,257,5,4,4.50,26,0,0.43ns,-,-,-,-,13,-,-
Exhaustive Search,1,3-4-3-0-3-0-3-3-0-1-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,3-0-3-5-3-0-3-0-3-1-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-3-4-2-3-4-3-3-3-2-,235,4,16,126,49,21,434,222,4,4,4.00,23,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-2-4-2-3-0-3-3-5-0-,300,4,7,168,55,34,519,249,4,4,4.00,36,0,0.34ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-4-3-3-0-0-0-3-3-1-,305,5,31,156,61,29,563,261,5,5,5.00,28,0,0.53ns,-,-,-,-,20,-,-
