Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
interpolation_exhaustive,1,0-0-3-1-1-,16730,6,15141,1050,504,10,26107,12163,6,5,5.50,25,0,7.275ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-0-3-1-2-,16333,6,14373,1242,682,10,25682,12029,6,5,5.50,26,0,6.985ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-0-3-2-0-,10763,6,8789,1248,691,10,16876,7913,6,5,5.50,25,0,5.905ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-0-3-2-1-,16366,6,14663,1146,522,10,25126,11782,6,5,5.50,25,0,7.857ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-0-3-2-2-,15933,6,14113,1242,543,10,24274,11515,6,5,5.50,25,0,6.885ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-0-4-0-0-,12156,6,10118,1254,744,4,18998,8919,6,5,5.50,36,0,6.585ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-0-1-,13913,6,11993,1158,722,4,21988,10205,6,5,5.50,36,0,7.627ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-0-2-,11241,7,8798,1254,1144,4,18186,8402,7,6,6.50,41,0,6.805ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-0-3-,18719,6,16773,1248,657,4,28752,13629,6,5,5.50,37,0,7.495ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-1-0-,14365,6,12327,1254,743,4,22857,10650,6,5,5.50,37,0,6.485ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-1-1-,19456,6,17807,1056,553,4,30197,14102,6,5,5.50,36,0,7.275ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-1-2-,14627,7,12223,1248,1112,4,23826,11024,7,6,6.50,40,0,6.49ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-1-3-,21422,6,19318,1248,815,4,33585,15764,6,5,5.50,37,0,7.375ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-2-0-,11222,7,8798,1254,1123,4,18053,8343,7,6,6.50,43,0,5.79ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-2-1-,14258,7,12013,1152,1051,4,22950,10579,7,6,6.50,38,0,8.087ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-2-2-,14156,7,11568,1338,1184,4,22658,10578,7,6,6.50,62,0,7.015ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-2-3-,19051,7,16784,1248,971,4,29633,13967,7,6,6.50,44,0,7.51ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-3-0-,13746,6,11651,1254,801,4,21771,10207,6,5,5.50,36,0,6.675ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-3-1-,21747,6,19997,1152,558,4,33139,15579,6,5,5.50,36,0,7.857ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-0-4-3-2-,14088,7,11662,1248,1135,4,22701,10564,7,6,6.50,39,0,7.34ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-0-4-3-3-,23953,6,22097,1248,568,4,36477,17355,6,5,5.50,36,0,7.425ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-0-0-,13822,6,11577,1266,934,4,22309,10278,6,5,5.50,41,0,9.295ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-0-1-,14662,6,12072,1170,1378,4,25388,11492,6,5,5.50,38,0,9.56ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-0-2-,14096,7,11488,1266,1293,4,23227,10631,7,6,6.50,45,0,7.115ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-1-0-0-3-,21108,6,18907,1266,887,4,33017,15416,6,5,5.50,44,0,7.925ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-1-0-,14831,6,12166,1266,1348,4,25656,11611,6,5,5.50,47,0,9.055ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-1-1-,20670,5,18479,1074,1073,4,34362,15777,5,4,4.50,40,0,8.835ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-0-1-2-,16701,6,13790,1266,1588,4,28628,13008,6,5,5.50,53,0,9.565ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-0-1-3-,23927,5,21836,1230,820,4,37567,17479,5,4,4.50,37,0,8.42ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-0-2-0-,13088,7,10460,1266,1310,4,21714,9884,7,6,6.50,48,0,7.64ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-1-0-2-1-,15970,6,13129,1170,1613,4,27769,12561,6,5,5.50,54,0,9.68ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-0-2-2-,16908,6,14110,1356,1374,4,27663,12772,6,5,5.50,64,0,7.445ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-0-2-3-,21616,6,19066,1266,1234,4,34430,16011,6,5,5.50,46,0,8.6ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-0-3-0-,16375,6,14027,1248,1050,4,26617,12284,6,5,5.50,46,0,8.435ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-0-3-1-,23212,5,20957,1134,1077,4,37705,17436,5,4,4.50,40,0,8.935ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-0-3-2-,16751,6,14082,1248,1371,4,27713,12736,6,5,5.50,46,0,8.44ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-0-3-3-,26228,5,24080,1230,876,4,40969,19205,5,4,4.50,38,0,8.795ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-1-0-0-,14788,5,12863,1260,631,14,22994,10711,5,4,4.50,20,0,7.09ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-1-0-1-,15202,5,12957,1164,1044,14,25772,11766,5,4,4.50,23,0,8.965ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-1-0-2-,13579,6,11434,1260,845,10,21669,10020,6,5,5.50,30,0,8ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-1-0-3-,16117,6,13899,1266,907,4,25410,11779,6,5,5.50,41,0,7.915ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-1-1-0-,16432,5,14446,1260,692,14,26087,12041,5,4,4.50,20,0,6.295ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-1-1-1-,16618,5,14481,1068,1031,14,28318,12872,5,4,4.50,24,0,8.865ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-1-1-2-,16093,6,13634,1260,1154,10,26893,12285,6,5,5.50,35,0,9.6ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-1-1-3-,18397,6,15815,1266,1264,4,30405,13907,6,5,5.50,48,0,9.23ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-1-2-0-,13734,6,11636,1266,792,10,21714,10051,6,5,5.50,30,0,7.35ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-1-2-1-,15417,6,13051,1164,1159,10,26288,12000,6,5,5.50,33,0,9.5ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-1-2-2-,15984,6,13901,1260,783,10,25049,11642,6,5,5.50,30,0,7.875ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-1-3-0-,13831,6,11577,1272,937,4,22308,10267,6,5,5.50,41,0,9.295ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-1-3-1-,18137,6,15717,1170,1202,4,30340,13911,6,5,5.50,44,0,9.55ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-1-3-2-,14091,7,11488,1266,1289,4,23215,10620,7,6,6.50,44,0,7.065ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-1-1-3-3-,21098,6,18907,1266,878,4,32965,15394,6,5,5.50,43,0,7.925ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-2-0-0-,15833,5,13809,1260,730,14,25075,11522,5,4,4.50,20,0,6.225ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-2-0-1-,15592,5,13114,1164,1273,14,27134,12216,5,4,4.50,27,0,9.083ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-2-0-2-,15926,6,13812,1260,812,10,25297,11626,6,5,5.50,32,0,6.535ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-2-0-3-,18508,6,16278,1266,919,4,29300,13494,6,5,5.50,41,0,7.835ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-2-1-0-,17401,5,15347,1260,759,14,27938,12773,5,4,4.50,21,0,7.86ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,0-1-2-1-1-,17870,4,15763,1506,571,14,28604,13100,4,3,3.50,16,0,7.5787ns,-,-,-,-,8,-,-
interpolation_exhaustive,1,0-1-2-1-2-,18692,5,16588,1260,809,10,29972,13744,5,4,4.50,25,0,8.29ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-2-1-3-,21178,5,19040,1266,832,4,33670,15530,5,4,4.50,36,0,6.735ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-2-2-0-,14840,6,12686,1260,854,10,23975,11003,6,5,5.50,30,0,7.055ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-2-2-1-,16932,5,14379,1164,1346,10,29303,13242,5,4,4.50,33,0,8.936ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-2-2-2-,18428,5,16378,1236,779,10,29005,13374,5,4,4.50,25,0,6.66ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-2-3-0-,15020,6,12692,1266,1018,4,24481,11117,6,5,5.50,40,0,7.88ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-2-3-1-,19486,5,16938,1170,1332,4,33111,15101,5,4,4.50,42,0,8.989ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-2-3-2-,16540,6,13922,1266,1307,4,27148,12346,6,5,5.50,41,0,8.36ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-2-3-3-,23359,5,21206,1230,882,4,36625,16969,5,4,4.50,37,0,7.625ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-3-0-0-,13726,6,11636,1260,790,10,21713,10065,6,5,5.50,30,0,7.35ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-3-0-1-,14079,6,11717,1164,1154,10,24260,11017,6,5,5.50,34,0,9.44ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-3-0-2-,15992,6,13901,1266,785,10,25063,11636,6,5,5.50,30,0,7.875ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-3-1-0-,14558,6,12021,1260,1234,10,24919,11302,6,5,5.50,33,0,8.536ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-3-1-1-,17972,5,15813,1068,1052,10,30347,13851,5,4,4.50,29,0,8.835ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-3-1-2-,18923,5,16904,1236,749,10,29904,13839,5,4,4.50,24,0,8.41ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-3-2-0-,12633,6,10510,1242,839,10,20222,9277,6,5,5.50,32,0,7.305ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-1-3-2-1-,17869,5,15623,1140,1068,10,29763,13654,5,4,4.50,28,0,8.935ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-3-2-2-,18495,5,16494,1236,729,10,28807,13424,5,4,4.50,26,0,8.39ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-1-4-0-0-,13822,6,11577,1266,934,4,22309,10278,6,5,5.50,41,0,9.295ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-4-0-1-,14662,6,12072,1170,1378,4,25388,11492,6,5,5.50,38,0,9.56ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-4-0-2-,14096,7,11488,1266,1293,4,23227,10631,7,6,6.50,45,0,7.115ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-1-4-0-3-,21108,6,18907,1266,887,4,33017,15416,6,5,5.50,44,0,7.925ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-4-1-0-,14831,6,12166,1266,1348,4,25656,11611,6,5,5.50,47,0,9.055ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-4-1-1-,20670,5,18479,1074,1073,4,34362,15777,5,4,4.50,40,0,8.835ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-4-1-2-,16701,6,13790,1266,1588,4,28628,13008,6,5,5.50,53,0,9.565ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-4-1-3-,23927,5,21836,1230,820,4,37567,17479,5,4,4.50,37,0,8.42ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-4-2-0-,13088,7,10460,1266,1310,4,21714,9884,7,6,6.50,48,0,7.64ns,-,-,-,-,22,-,-
interpolation_exhaustive,1,0-1-4-2-1-,15970,6,13129,1170,1613,4,27769,12561,6,5,5.50,54,0,9.68ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-4-2-2-,16908,6,14110,1356,1374,4,27663,12772,6,5,5.50,64,0,7.445ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-4-2-3-,21616,6,19066,1266,1234,4,34430,16011,6,5,5.50,46,0,8.6ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-4-3-0-,16375,6,14027,1248,1050,4,26617,12284,6,5,5.50,46,0,8.435ns,-,-,-,-,18,-,-
interpolation_exhaustive,1,0-1-4-3-1-,23212,5,20957,1134,1077,4,37705,17436,5,4,4.50,40,0,8.935ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-1-4-3-2-,16751,6,14082,1248,1371,4,27713,12736,6,5,5.50,46,0,8.44ns,-,-,-,-,14,-,-
interpolation_exhaustive,1,0-1-4-3-3-,26228,5,24080,1230,876,4,40969,19205,5,4,4.50,38,0,8.795ns,-,-,-,-,10,-,-
interpolation_exhaustive,1,0-2-1-0-0-,12013,6,10120,1242,616,10,18481,8734,6,5,5.50,25,0,6.955ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-0-1-,13760,6,11995,1146,584,10,21415,10010,6,5,5.50,25,0,7.857ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-0-2-,13360,6,11451,1248,626,10,20591,9726,6,5,5.50,25,0,6.465ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-1-0-,13942,6,11990,1242,674,10,22051,10315,6,5,5.50,26,0,6.435ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-1-1-,15455,6,13807,1050,563,10,24400,11322,6,5,5.50,25,0,7.345ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-1-2-,16345,6,14373,1248,688,10,25704,12029,6,5,5.50,26,0,6.505ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-2-0-,10766,6,8789,1248,694,10,16870,7909,6,5,5.50,25,0,6.465ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-2-1-,16378,6,14663,1152,528,10,25147,11781,6,5,5.50,25,0,7.447ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-1-2-2-,15945,6,14113,1248,549,10,24295,11514,6,5,5.50,25,0,6.885ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-0-0-,13458,6,11456,1242,724,10,21422,9996,6,5,5.50,26,0,6.575ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-0-1-,13911,6,11637,1146,1088,10,23884,10935,6,5,5.50,30,0,8.707ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-0-2-,15570,6,13447,1248,836,10,24768,11491,6,5,5.50,29,0,6.525ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-1-0-,15234,6,13306,1242,650,10,24024,11121,6,5,5.50,26,0,6.435ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-1-1-,19064,5,17696,954,384,10,29600,13745,5,4,4.50,20,0,7.447ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-2-1-2-,18350,5,16326,1242,748,10,28963,13401,5,4,4.50,24,0,7.645ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-2-2-0-,12076,6,9925,1242,871,10,19770,9091,6,5,5.50,28,0,7.42ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-2-2-1-,17456,5,15336,1146,936,10,28548,13133,5,4,4.50,28,0,8.657ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-2-2-2-,17969,5,15942,1242,753,10,28200,13145,5,4,4.50,22,0,7.14ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-3-0-0-,10767,6,8789,1242,701,10,16914,7927,6,5,5.50,25,0,6.465ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-3-0-1-,12528,6,10661,1146,686,10,19978,9268,6,5,5.50,25,0,7.677ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-3-0-2-,15951,6,14113,1254,549,10,24301,11503,6,5,5.50,25,0,6.885ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-3-1-0-,13029,6,11072,1242,679,10,20802,9687,6,5,5.50,26,0,6.365ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-3-1-1-,19288,5,17804,1050,404,10,29674,13874,5,4,4.50,20,0,7.275ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-3-1-2-,18385,5,16405,1242,706,10,28766,13457,5,4,4.50,22,0,7.225ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-3-2-0-,10902,6,8890,1242,735,10,17322,8111,6,5,5.50,25,0,6.625ns,-,-,-,-,20,-,-
interpolation_exhaustive,1,0-2-3-2-1-,18924,5,17326,1146,422,10,28693,13493,5,4,4.50,20,0,7.857ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,0-2-3-2-2-,18485,5,16770,1242,443,10,27927,13284,5,4,4.50,20,0,6.6ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-0-0-,11773,4,10106,1056,598,0,18224,8606,4,4,4.00,13,0,6.46ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-0-1-,13530,4,11981,960,576,0,21214,9892,4,4,4.00,13,0,7.627ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-0-2-,10868,5,8786,1062,1002,0,17441,8107,5,5,5.00,18,0,6.69ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,1-0-0-0-3-,18324,4,16761,1032,515,0,27992,13310,4,4,4.00,16,0,7.37ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-1-0-,13982,4,12315,1056,597,0,22083,10337,4,4,4.00,14,0,6.36ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-1-1-,19062,4,17795,840,411,0,29436,13782,4,4,4.00,16,0,7.275ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-1-2-,14336,5,12211,1056,1042,0,23295,10796,5,5,5.00,27,0,6.42ns,-,-,-,-,16,-,-
interpolation_exhaustive,1,1-0-0-1-3-,21028,4,19306,1032,673,0,32823,15444,4,4,4.00,17,0,7.25ns,-,-,-,-,12,-,-
interpolation_exhaustive,1,1-0-0-2-0-,10845,5,8786,1062,981,0,17294,8038,5,5,5.00,16,0,5.785ns,-,-,-,-,16,-,-
