Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
interpolation_meta_300,1,0-1-1-1-3-,21178,5,19040,1266,832,4,33670,15530,5,4,4.50,36,0,6.735ns,-,-,-,-,10,-,-
interpolation_meta_300,1,0-0-3-1-2-,14627,7,12223,1248,1112,4,23826,11024,7,6,6.50,40,0,6.49ns,-,-,-,-,22,-,-
interpolation_meta_300,1,3-1-1-1-2-,20192,3,14943,3654,1589,0,32334,14772,3,3,3.00,6,0,7.057ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-2-3-1-3-,21452,4,19421,1032,982,0,33925,15903,4,4,4.00,17,0,7.38ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-1-1-3-3-,23359,5,21206,1230,882,4,36625,16969,5,4,4.50,37,0,7.625ns,-,-,-,-,10,-,-
interpolation_meta_300,1,3-1-2-2-3-,16767,4,13609,1626,1499,0,27274,12454,4,4,4.00,33,0,8.9ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-1-1-0-3-,18722,4,14938,2532,1233,0,29678,13565,4,4,4.00,19,0,8.32ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-2-1-1-0-,14887,4,13294,1044,538,0,23360,10845,4,4,4.00,11,0,6.36ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-1-1-0-2-,15926,6,13812,1260,812,10,25297,11626,6,5,5.50,32,0,6.535ns,-,-,-,-,20,-,-
interpolation_meta_300,1,3-1-0-1-2-,16055,4,12975,1524,1538,0,27025,12271,4,4,4.00,18,0,7.8ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-1-1-1-3-,22445,3,17519,3654,1265,0,35378,16296,3,3,3.00,7,0,7.492ns,-,-,-,-,4,-,-
interpolation_meta_300,1,2-1-0-1-3-,18572,7,15879,1248,1393,4,30960,14109,7,6,6.50,48,0,9.765ns,-,-,-,-,17,-,-
interpolation_meta_300,1,3-1-0-1-3-,18339,4,15437,1530,1345,0,30264,13794,4,4,4.00,27,0,9.245ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-1-1-1-0-,18733,3,13794,3654,1279,0,29929,13733,3,3,3.00,6,0,7.057ns,-,-,-,-,10,-,-
interpolation_meta_300,1,3-0-1-1-0-,17062,3,12937,3060,1059,0,26422,12178,3,3,3.00,6,0,8.98ns,-,-,-,-,10,-,-
interpolation_meta_300,1,3-1-0-3-1-,18155,4,15499,1530,1101,0,29467,13514,4,4,4.00,25,0,9.265ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-0-1-0-2-,13569,4,10589,1668,1300,0,22161,10171,4,4,4.00,12,0,7.18ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-0-0-1-0-,14755,3,12158,1698,892,0,23270,10805,3,3,3.00,7,0,6.205ns,-,-,-,-,10,-,-
interpolation_meta_300,1,3-1-1-2-3-,19327,4,15278,2532,1500,0,30930,14124,4,4,4.00,17,0,9.076ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-1-2-1-2-,19964,3,15739,2706,1512,0,31940,14704,3,3,3.00,7,0,8.36ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-0-1-1-3-,18530,4,16878,1032,603,0,28911,13466,4,4,4.00,17,0,6.79ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-2-1-0-2-,16017,4,13049,1674,1280,0,25600,11828,4,4,4.00,14,0,6.66ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-0-0-1-3-,16162,4,14463,1032,650,0,25468,11954,4,4,4.00,17,0,6.84ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-2-0-1-0-,13890,4,11986,1044,852,0,22122,10367,4,4,4.00,8,0,6.12ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-0-1-1-2-,16327,6,14424,1242,629,10,25659,11893,6,5,5.50,22,0,6.558ns,-,-,-,-,17,-,-
interpolation_meta_300,1,3-2-0-1-2-,16368,4,14358,1050,952,0,25958,12153,4,4,4.00,8,0,6.19ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-2-0-1-2-,16345,6,14373,1248,688,10,25704,12029,6,5,5.50,26,0,6.505ns,-,-,-,-,20,-,-
interpolation_meta_300,1,3-2-1-1-0-,15182,4,13302,1044,828,0,24095,11173,4,4,4.00,8,0,6.12ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-2-1-2-0-,12513,4,9410,1662,1428,0,20795,9468,4,4,4.00,13,0,6.685ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-2-3-3-0-,13819,5,11650,1056,1084,0,22279,10390,5,5,5.00,29,0,7.42ns,-,-,-,-,16,-,-
interpolation_meta_300,1,3-3-1-2-0-,12507,5,10420,1056,1014,0,20445,9446,5,5,5.00,17,0,7.688ns,-,-,-,-,16,-,-
interpolation_meta_300,1,3-2-0-2-2-,16057,4,14109,1050,891,0,24768,11738,4,4,4.00,7,0,6.57ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-2-1-0-0-,13390,4,11452,1044,886,0,21413,10016,4,4,4.00,8,0,6.14ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-3-1-2-2-,16598,4,14416,1140,1012,0,26542,12411,4,4,4.00,30,0,8.57ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-0-2-0-0-,11670,4,10108,1050,502,0,17834,8454,4,4,4.00,10,0,6.39ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-2-3-0-0-,10922,5,8786,1056,1049,0,17543,8132,5,5,5.00,31,0,6.775ns,-,-,-,-,16,-,-
interpolation_meta_300,1,3-2-2-0-0-,10801,4,8785,1044,965,0,17209,8080,4,4,4.00,7,0,6.15ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-1-2-0-0-,13653,4,10887,1524,1230,0,22045,10112,4,4,4.00,12,0,7.875ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-2-2-2-0-,11021,4,8886,1044,1084,0,17850,8371,4,4,4.00,7,0,6.31ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-1-3-2-0-,12524,5,9481,1536,1484,0,21188,9552,5,5,5.00,23,0,8.21ns,-,-,-,-,16,-,-
interpolation_meta_300,1,3-3-1-1-2-,16686,4,14730,1050,892,0,26553,12279,4,4,4.00,14,0,6.36ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-3-2-1-2-,16964,4,14752,1140,1042,0,27138,12672,4,4,4.00,30,0,7.27ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-1-1-1-1-,6217,3,5293,696,224,0,9910,4705,3,3,3.00,4,0,7.625ns,-,-,-,-,3,-,-
interpolation_meta_300,1,1-1-1-3-1-,20564,3,16551,2580,1420,0,33855,15456,3,3,3.00,13,0,9.03ns,-,-,-,-,4,-,-
interpolation_meta_300,1,3-0-1-3-1-,17497,4,15625,936,915,0,28808,13338,4,4,4.00,21,0,8.707ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-3-1-3-1-,23139,3,20642,1566,922,0,36352,16806,3,3,3.00,9,0,8.985ns,-,-,-,-,4,-,-
interpolation_meta_300,1,3-1-1-2-1-,18248,3,13808,2574,1854,0,30964,13945,3,3,3.00,12,0,9.005ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-0-1-2-2-,15838,4,13797,1044,989,0,25200,11786,4,4,4.00,8,0,7.17ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-2-1-1-1-,19024,5,17688,948,363,10,29552,13718,5,4,4.50,15,0,7.447ns,-,-,-,-,9,-,-
interpolation_meta_300,1,3-1-1-3-1-,20564,3,16551,2580,1420,0,33855,15456,3,3,3.00,13,0,9.03ns,-,-,-,-,4,-,-
interpolation_meta_300,1,1-1-1-3-2-,16733,4,12651,2532,1532,0,27342,12396,4,4,4.00,18,0,8.13ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-1-1-1-1-,6217,3,5293,696,224,0,9910,4705,3,3,3.00,4,0,7.625ns,-,-,-,-,3,-,-
interpolation_meta_300,1,1-3-3-3-1-,26517,3,25316,936,261,0,39695,18784,3,3,3.00,4,0,8.267ns,-,-,-,-,4,-,-
interpolation_meta_300,1,2-1-1-1-2-,18657,5,16580,1260,787,10,29923,13716,5,4,4.50,20,0,8.23ns,-,-,-,-,9,-,-
interpolation_meta_300,1,1-2-1-1-1-,18695,3,17684,750,257,0,28840,13425,3,3,3.00,4,0,7.857ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-2-1-1-2-,19508,3,15451,3060,990,0,30010,13855,3,3,3.00,7,0,8.765ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-1-1-1-0-,18668,3,13794,3654,1214,0,29780,13636,3,3,3.00,6,0,7.057ns,-,-,-,-,10,-,-
interpolation_meta_300,1,2-1-3-1-1-,20857,6,18521,1104,1186,4,34842,15961,6,5,5.50,42,0,8.835ns,-,-,-,-,9,-,-
interpolation_meta_300,1,1-3-3-0-2-,13724,5,11650,1056,1001,0,21989,10294,5,5,5.00,17,0,7.275ns,-,-,-,-,16,-,-
interpolation_meta_300,1,0-3-3-0-0-,13766,6,11651,1248,827,4,21855,10257,6,5,5.50,36,0,7.965ns,-,-,-,-,18,-,-
interpolation_meta_300,1,0-3-2-1-2-,17353,6,14764,1338,1186,4,27938,13002,6,5,5.50,61,0,7.37ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-1-3-2-2-,16785,4,13711,1620,1420,0,27167,12454,4,4,4.00,34,0,9.37ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-3-0-1-2-,14118,5,12003,1056,1042,0,23085,10715,5,5,5.00,17,0,7.795ns,-,-,-,-,16,-,-
interpolation_meta_300,1,1-1-3-0-0-,13505,4,10857,1530,1099,0,22005,10038,4,4,4.00,19,0,8.245ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-1-3-1-2-,16356,4,13203,1530,1597,0,27782,12585,4,4,4.00,26,0,8.37ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-1-3-1-2-,16701,6,13790,1266,1588,4,28628,13008,6,5,5.50,53,0,9.565ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-1-3-3-2-,16394,4,13365,1536,1470,0,26955,12282,4,4,4.00,23,0,8.135ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-1-2-1-2-,18923,5,16904,1236,749,10,29904,13839,5,4,4.50,24,0,8.41ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-1-2-2-2-,18147,3,15694,1524,921,0,28564,13229,3,3,3.00,8,0,9.185ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-1-2-1-3-,18674,4,15450,1530,1669,0,31274,14196,4,4,4.00,25,0,9.045ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-1-2-1-2-,19448,3,15647,2706,1088,0,30729,14171,3,3,3.00,7,0,8.635ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-0-3-1-2-,14336,5,12211,1056,1042,0,23295,10796,5,5,5.00,27,0,6.42ns,-,-,-,-,16,-,-
interpolation_meta_300,1,1-3-3-1-2-,17098,4,15087,1050,947,0,27346,12745,4,4,4.00,14,0,6.79ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-2-2-0-2-,15596,4,14101,1050,435,0,23625,11219,4,4,4.00,10,0,6.81ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-3-3-2-2-,14118,4,11859,1140,1090,0,22839,10700,4,4,4.00,29,0,8.23ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-1-2-2-2-,18674,3,15711,1524,1431,0,29918,13818,3,3,3.00,8,0,9.385ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-1-0-2-2-,15753,4,13258,1524,955,0,24890,11471,4,4,4.00,16,0,7.95ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-3-3-1-1-,24227,3,23126,840,257,0,36755,17308,3,3,3.00,4,0,8.095ns,-,-,-,-,4,-,-
interpolation_meta_300,1,1-0-3-2-2-,13866,5,11556,1146,1115,0,22135,10354,5,5,5.00,49,0,7.005ns,-,-,-,-,16,-,-
interpolation_meta_300,1,1-3-3-2-1-,16663,4,14793,954,903,0,26448,12300,4,4,4.00,13,0,8.69ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-3-3-2-2-,14118,4,11859,1140,1090,0,22839,10700,4,4,4.00,29,0,8.23ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-2-2-2-2-,18116,3,16758,1038,316,0,27167,12964,3,3,3.00,4,0,6.37ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-2-1-2-2-,17997,3,15467,1662,862,0,28283,13175,3,3,3.00,6,0,7.755ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-1-3-2-2-,16785,4,13711,1620,1420,0,27167,12454,4,4,4.00,34,0,9.37ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-3-3-0-2-,13724,5,11650,1056,1001,0,21989,10294,5,5,5.00,17,0,7.275ns,-,-,-,-,16,-,-
interpolation_meta_300,1,1-0-3-3-0-,13364,4,11639,1056,656,0,20983,9884,4,4,4.00,13,0,7.04ns,-,-,-,-,12,-,-
interpolation_meta_300,1,0-1-3-0-2-,14096,7,11488,1266,1293,4,23227,10631,7,6,6.50,45,0,7.115ns,-,-,-,-,22,-,-
interpolation_meta_300,1,3-2-2-2-2-,18726,3,16771,1044,907,0,28725,13646,3,3,3.00,4,0,6.57ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-3-1-2-2-,16598,4,14416,1140,1012,0,26542,12411,4,4,4.00,30,0,8.57ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-3-2-2-1-,16794,4,14777,1044,944,0,26524,12378,4,4,4.00,29,0,9.26ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-2-2-2-0-,10902,6,8890,1242,735,10,17322,8111,6,5,5.50,25,0,6.625ns,-,-,-,-,20,-,-
interpolation_meta_300,1,0-2-2-2-2-,18485,5,16770,1242,443,10,27927,13284,5,4,4.50,20,0,6.6ns,-,-,-,-,12,-,-
interpolation_meta_300,1,0-2-2-2-1-,18924,5,17326,1146,422,10,28693,13493,5,4,4.50,20,0,7.857ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-2-2-1-1-,18919,3,17792,846,277,0,28914,13554,3,3,3.00,4,0,8.095ns,-,-,-,-,6,-,-
interpolation_meta_300,1,0-1-1-0-1-,15592,5,13114,1164,1273,14,27134,12216,5,4,4.50,27,0,9.083ns,-,-,-,-,16,-,-
interpolation_meta_300,1,0-3-2-2-1-,17183,6,14789,1242,1088,4,27324,12708,6,5,5.50,60,0,9.31ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-2-1-2-1-,17456,5,15336,1146,936,10,28548,13133,5,4,4.50,28,0,8.657ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-3-2-3-2-,14070,4,11758,1146,1137,0,22851,10659,4,4,4.00,29,0,8.72ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-3-2-0-0-,11204,7,8798,1248,1109,4,17997,8331,7,6,6.50,45,0,6.605ns,-,-,-,-,22,-,-
interpolation_meta_300,1,2-3-2-1-2-,17510,7,14796,1362,1285,4,28400,13182,7,6,6.50,63,0,7.37ns,-,-,-,-,13,-,-
interpolation_meta_300,1,3-1-2-2-1-,18526,3,15673,1524,1313,0,30107,13849,3,3,3.00,16,0,8.955ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-1-2-0-2-,15759,4,13258,1530,955,0,24896,11461,4,4,4.00,16,0,7.95ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-2-2-0-2-,15951,6,14113,1254,549,10,24301,11503,6,5,5.50,25,0,6.885ns,-,-,-,-,20,-,-
interpolation_meta_300,1,1-3-2-1-0-,12873,5,10784,1056,1015,0,21091,9761,5,5,5.00,18,0,7.155ns,-,-,-,-,16,-,-
interpolation_meta_300,1,0-3-2-3-2-,14513,6,11871,1344,1234,4,23622,11000,6,5,5.50,60,0,7.26ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-0-0-2-2-,13363,4,11447,1044,865,0,20765,9834,4,4,4.00,7,0,6.57ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-1-0-1-2-,16093,6,13634,1260,1154,10,26893,12285,6,5,5.50,35,0,9.6ns,-,-,-,-,20,-,-
interpolation_meta_300,1,1-3-2-0-2-,13810,5,11556,1152,1070,0,21940,10260,5,5,5.00,32,0,7.015ns,-,-,-,-,16,-,-
interpolation_meta_300,1,0-3-2-2-2-,16794,6,14230,1338,1162,4,26507,12466,6,5,5.50,60,0,7.49ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-3-0-1-2-,14490,7,12015,1248,1183,4,23827,11007,7,6,6.50,40,0,7.86ns,-,-,-,-,22,-,-
interpolation_meta_300,1,1-1-2-1-1-,18329,3,15812,1524,981,0,30243,13855,3,3,3.00,12,0,8.98ns,-,-,-,-,6,-,-
interpolation_meta_300,1,3-2-1-2-2-,18511,3,15469,1662,1374,0,29621,13753,3,3,3.00,6,0,7.42ns,-,-,-,-,6,-,-
interpolation_meta_300,1,2-3-1-3-2-,16600,7,13837,1290,1423,4,27422,12542,7,6,6.50,46,0,8.375ns,-,-,-,-,13,-,-
interpolation_meta_300,1,0-3-2-0-2-,14191,7,11568,1344,1212,4,22719,10577,7,6,6.50,63,0,7.015ns,-,-,-,-,22,-,-
interpolation_meta_300,1,0-3-2-3-1-,22086,6,20020,1152,869,4,34086,15952,6,5,5.50,41,0,8.565ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-2-2-1-2-,18385,5,16405,1242,706,10,28766,13457,5,4,4.50,22,0,7.225ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-3-1-2-1-,15407,4,13118,954,1317,0,26335,12050,4,4,4.00,18,0,8.8937ns,-,-,-,-,8,-,-
interpolation_meta_300,1,0-0-3-0-1-,13913,6,11993,1158,722,4,21988,10205,6,5,5.50,36,0,7.627ns,-,-,-,-,18,-,-
interpolation_meta_300,1,0-3-2-0-1-,13099,7,10786,1152,1111,4,21313,9790,7,6,6.50,46,0,8.137ns,-,-,-,-,22,-,-
interpolation_meta_300,1,0-0-0-3-1-,16494,6,14661,1152,641,4,25547,11954,6,5,5.50,36,0,7.447ns,-,-,-,-,18,-,-
interpolation_meta_300,1,0-3-3-0-1-,16649,6,14681,1152,776,4,26260,12212,6,5,5.50,36,0,8.745ns,-,-,-,-,18,-,-
interpolation_meta_300,1,0-0-2-0-1-,13766,6,11995,1152,584,10,21440,10011,6,5,5.50,25,0,7.447ns,-,-,-,-,20,-,-
interpolation_meta_300,1,2-0-2-0-0-,11986,6,10112,1248,595,10,18478,8717,6,5,5.50,21,0,6.445ns,-,-,-,-,17,-,-
interpolation_meta_300,1,3-0-2-0-1-,13728,4,12003,954,764,0,21505,10063,4,4,4.00,7,0,7.447ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-0-3-0-0-,11773,4,10106,1056,598,0,18224,8606,4,4,4.00,13,0,6.46ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-0-2-2-0-,10795,4,8785,1050,953,0,17171,8065,4,4,4.00,7,0,5.59ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-0-2-2-0-,10763,6,8789,1248,691,10,16876,7913,6,5,5.50,25,0,5.905ns,-,-,-,-,20,-,-
interpolation_meta_300,1,0-0-3-2-0-,11222,7,8798,1254,1123,4,18053,8343,7,6,6.50,43,0,5.79ns,-,-,-,-,22,-,-
interpolation_meta_300,1,1-0-0-2-0-,11670,4,10108,1050,502,0,17823,8432,4,4,4.00,10,0,6.39ns,-,-,-,-,14,-,-
interpolation_meta_300,1,3-0-0-2-0-,11965,4,10116,1050,792,0,18564,8763,4,4,4.00,7,0,6.15ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-3-2-2-2-,16405,4,14218,1140,1018,0,25707,12136,4,4,4.00,29,0,7.44ns,-,-,-,-,8,-,-
interpolation_meta_300,1,3-3-3-0-3-,23575,4,22085,1038,436,0,35755,17034,4,4,4.00,16,0,7.3ns,-,-,-,-,12,-,-
interpolation_meta_300,1,3-0-1-3-0-,13421,4,10694,1674,1033,0,21654,9927,4,4,4.00,20,0,7.33ns,-,-,-,-,12,-,-
interpolation_meta_300,1,0-0-1-2-0-,13171,6,11051,1248,835,10,21258,9837,6,5,5.50,27,0,7.055ns,-,-,-,-,20,-,-
interpolation_meta_300,1,0-1-2-2-0-,12633,6,10510,1242,839,10,20222,9277,6,5,5.50,32,0,7.305ns,-,-,-,-,20,-,-
interpolation_meta_300,1,0-0-3-0-0-,12156,6,10118,1254,744,4,18998,8919,6,5,5.50,36,0,6.585ns,-,-,-,-,18,-,-
interpolation_meta_300,1,3-0-2-1-0-,13967,4,12090,1050,819,0,22141,10371,4,4,4.00,8,0,6.05ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-0-0-2-1-,13426,4,11983,948,485,0,20826,9765,4,4,4.00,10,0,7.447ns,-,-,-,-,14,-,-
interpolation_meta_300,1,0-0-2-2-2-,15933,6,14113,1242,543,10,24274,11515,6,5,5.50,25,0,6.885ns,-,-,-,-,20,-,-
interpolation_meta_300,1,2-0-2-2-0-,10730,6,8781,1248,670,10,16848,7895,6,5,5.50,21,0,5.885ns,-,-,-,-,17,-,-
interpolation_meta_300,1,0-3-1-2-0-,12883,7,10432,1248,1155,4,21201,9748,7,6,6.50,44,0,7.738ns,-,-,-,-,22,-,-
interpolation_meta_300,1,0-0-3-2-2-,14156,7,11568,1338,1184,4,22658,10578,7,6,6.50,62,0,7.015ns,-,-,-,-,22,-,-
interpolation_meta_300,1,0-0-1-0-2-,13045,6,10940,1242,824,10,20867,9651,6,5,5.50,29,0,6.46ns,-,-,-,-,20,-,-
interpolation_meta_300,1,2-3-1-2-2-,17008,7,14262,1362,1317,4,27687,12829,7,6,6.50,63,0,7.728ns,-,-,-,-,13,-,-
interpolation_meta_300,1,0-3-2-3-0-,14130,7,11662,1248,1173,4,22895,10641,7,6,6.50,43,0,7.465ns,-,-,-,-,22,-,-
interpolation_meta_300,1,1-0-2-2-2-,15586,4,14101,1044,431,0,23610,11239,4,4,4.00,10,0,6.81ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-2-2-2-1-,18884,5,17318,1140,401,10,28645,13466,5,4,4.50,15,0,7.857ns,-,-,-,-,9,-,-
interpolation_meta_300,1,0-0-3-3-0-,13746,6,11651,1254,801,4,21771,10207,6,5,5.50,36,0,6.675ns,-,-,-,-,18,-,-
interpolation_meta_300,1,0-0-2-2-1-,16366,6,14663,1146,522,10,25126,11782,6,5,5.50,25,0,7.857ns,-,-,-,-,20,-,-
interpolation_meta_300,1,1-1-0-0-1-,15337,3,12850,1524,947,0,24911,11371,3,3,3.00,16,0,8.93ns,-,-,-,-,10,-,-
interpolation_meta_300,1,2-1-2-2-1-,17834,5,15615,1140,1046,10,29713,13625,5,4,4.50,23,0,8.935ns,-,-,-,-,9,-,-
interpolation_meta_300,1,1-2-2-2-1-,18555,3,17314,942,295,0,27933,13173,3,3,3.00,4,0,8.267ns,-,-,-,-,6,-,-
interpolation_meta_300,1,1-1-0-2-1-,15389,4,12751,1524,1091,0,25340,11553,4,4,4.00,23,0,9.265ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-0-2-2-1-,16019,4,14651,948,410,0,24462,11506,4,4,4.00,10,0,7.857ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-0-2-2-1-,16333,6,14655,1146,501,10,25098,11764,6,5,5.50,21,0,7.857ns,-,-,-,-,17,-,-
interpolation_meta_300,1,2-1-0-2-1-,15384,6,13043,1164,1138,10,26257,11982,6,5,5.50,29,0,9.48ns,-,-,-,-,17,-,-
interpolation_meta_300,1,1-0-3-2-3-,18675,5,16772,1056,830,0,28879,13666,5,5,5.00,17,0,7.505ns,-,-,-,-,16,-,-
interpolation_meta_300,1,1-2-0-2-2-,15596,4,14101,1050,435,0,23623,11233,4,4,4.00,10,0,6.81ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-1-1-2-1-,16897,5,14371,1164,1324,10,29254,13214,5,4,4.50,28,0,8.936ns,-,-,-,-,9,-,-
interpolation_meta_300,1,3-1-3-2-1-,16226,4,13245,1530,1425,0,27151,12321,4,4,4.00,26,0,8.949ns,-,-,-,-,8,-,-
interpolation_meta_300,1,2-1-3-2-0-,13193,8,10471,1248,1420,4,22140,10012,8,7,7.50,50,0,7.69ns,-,-,-,-,21,-,-
interpolation_meta_300,1,1-1-3-2-1-,16226,4,13245,1530,1425,0,27151,12321,4,4,4.00,26,0,8.949ns,-,-,-,-,8,-,-
interpolation_meta_300,1,1-1-0-3-1-,18155,4,15499,1530,1101,0,29467,13514,4,4,4.00,25,0,9.265ns,-,-,-,-,12,-,-
interpolation_meta_300,1,1-2-2-1-0-,12682,4,11060,1044,567,0,20138,9411,4,4,4.00,11,0,6.29ns,-,-,-,-,14,-,-
interpolation_meta_300,1,1-2-2-0-1-,12210,4,10669,948,583,0,19392,9019,4,4,4.00,10,0,8.32ns,-,-,-,-,14,-,-
interpolation_meta_300,1,2-1-2-0-1-,14046,6,11709,1164,1133,10,24229,10999,6,5,5.50,30,0,9.42ns,-,-,-,-,17,-,-
interpolation_meta_300,1,1-3-1-1-1-,21345,3,20350,744,247,0,32748,15310,3,3,3.00,4,0,7.857ns,-,-,-,-,4,-,-
interpolation_meta_300,1,2-2-2-1-1-,19248,5,17796,1044,383,10,29626,13847,5,4,4.50,15,0,7.275ns,-,-,-,-,9,-,-
